Article_ID,News_source,Date_published,Country,Cities_mentioned
3877,allgemeine zeitung,26/02/2024,DE,[]
3878,allgemeine zeitung,18/03/2023,DE,[]
3879,allgemeine zeitung,09/06/2020,DE,[]
3880,allgemeine zeitung,12/10/2023,DE,['Mainz']
3881,allgemeine zeitung,24/11/2020,DE,[]
3882,allgemeine zeitung,24/06/2021,DE,[]
3883,allgemeine zeitung,03/09/2019,DE,[]
3884,allgemeine zeitung,22/03/2024,DE,[]
3885,allgemeine zeitung,08/06/2024,DE,[]
3886,allgemeine zeitung,09/03/2023,DE,[]
3887,allgemeine zeitung,03/06/2024,DE,"['Mainz', 'Granada', 'Rotterdam', 'Paris', 'Verdun']"
3888,allgemeine zeitung,18/09/2021,DE,['Corona']
3889,allgemeine zeitung,14/01/2022,DE,['Corona']
3890,allgemeine zeitung,24/02/2024,DE,"['Dresden', 'Mainz']"
3891,allgemeine zeitung,15/09/2021,DE,[]
3892,allgemeine zeitung,05/05/2023,DE,[]
3893,allgemeine zeitung,25/03/2022,DE,[]
3894,allgemeine zeitung,21/06/2022,DE,[]
3895,allgemeine zeitung,09/03/2024,DE,[]
3896,allgemeine zeitung,05/07/2021,DE,[]
3897,allgemeine zeitung,01/10/2021,DE,[]
3898,allgemeine zeitung,14/09/2023,DE,['Dresden']
3899,allgemeine zeitung,24/03/2023,DE,[]
3900,allgemeine zeitung,23/02/2024,DE,['Ginsheim-Gustavsburg']
3901,allgemeine zeitung,02/09/2020,DE,[]
3902,allgemeine zeitung,07/03/2024,DE,['Mainz']
3903,allgemeine zeitung,15/06/2024,DE,['Mainz']
3904,allgemeine zeitung,16/08/2023,DE,[]
3905,allgemeine zeitung,09/04/2021,DE,[]
3906,allgemeine zeitung,28/05/2024,DE,[]
3907,allgemeine zeitung,16/10/2020,DE,"['Mainz', 'Bremen', 'Wiesbaden', 'Dresden', 'Erfurt', 'Stuttgart']"
3908,allgemeine zeitung,31/03/2021,DE,['Wiesbaden']
3909,allgemeine zeitung,29/10/2021,DE,[]
3910,allgemeine zeitung,09/08/2019,DE,['Flensburg']
3911,allgemeine zeitung,12/01/2024,DE,[]
3912,allgemeine zeitung,27/01/2023,DE,[]
3913,allgemeine zeitung,21/04/2023,DE,[]
3914,allgemeine zeitung,06/09/2023,DE,['Wiesbaden']
3915,allgemeine zeitung,02/07/2020,DE,['Wiesbaden']
3916,allgemeine zeitung,15/10/2019,DE,[]
3917,allgemeine zeitung,28/11/2020,DE,[]
3918,allgemeine zeitung,04/06/2024,DE,[]
3919,allgemeine zeitung,22/07/2023,DE,[]
3920,allgemeine zeitung,24/08/2020,DE,"['Berlin', 'Munich']"
3921,allgemeine zeitung,29/04/2024,DE,[]
3922,allgemeine zeitung,28/07/2023,DE,[]
3923,allgemeine zeitung,04/01/2022,DE,[]
3924,allgemeine zeitung,13/09/2022,DE,[]
3925,allgemeine zeitung,24/05/2024,DE,"['Stuttgart', 'Berlin', 'Munich']"
3926,allgemeine zeitung,17/11/2022,DE,[]
3927,allgemeine zeitung,20/05/2023,DE,"['Lidköping', 'Berlin', 'Hamburg', 'Stockholm']"
3928,allgemeine zeitung,01/07/2022,DE,[]
3929,allgemeine zeitung,11/11/2021,DE,['Wiesbaden']
3930,allgemeine zeitung,06/02/2024,DE,[]
3931,allgemeine zeitung,13/07/2023,DE,[]
3932,allgemeine zeitung,03/04/2023,DE,[]
3933,allgemeine zeitung,04/05/2024,DE,['Wiesbaden']
3934,allgemeine zeitung,04/05/2024,DE,[]
3935,allgemeine zeitung,06/12/2022,DE,[]
3936,allgemeine zeitung,21/12/2023,DE,[]
3937,allgemeine zeitung,08/03/2022,DE,[]
3938,allgemeine zeitung,02/10/2020,DE,['Ginsheim-Gustavsburg']
3939,allgemeine zeitung,31/05/2021,DE,[]
3940,allgemeine zeitung,20/09/2023,DE,[]
3941,allgemeine zeitung,22/03/2019,DE,[]
3942,allgemeine zeitung,18/10/2023,DE,[]
3943,allgemeine zeitung,15/12/2023,DE,[]
3944,allgemeine zeitung,27/05/2019,DE,[]
3945,allgemeine zeitung,22/06/2021,DE,[]
3946,allgemeine zeitung,17/04/2024,DE,['Flensburg']
3947,allgemeine zeitung,24/04/2019,DE,[]
3948,allgemeine zeitung,17/09/2021,DE,[]
3949,allgemeine zeitung,25/03/2022,DE,[]
3950,allgemeine zeitung,30/11/2023,DE,[]
3951,allgemeine zeitung,24/03/2023,DE,[]
3952,allgemeine zeitung,03/06/2023,DE,[]
3953,allgemeine zeitung,26/05/2020,DE,[]
3954,allgemeine zeitung,06/09/2023,DE,[]
3955,allgemeine zeitung,12/07/2022,DE,[]
3956,allgemeine zeitung,21/11/2023,DE,[]
3957,allgemeine zeitung,30/04/2022,DE,['Mainz']
3958,allgemeine zeitung,25/04/2023,DE,['Wiesbaden']
3959,allgemeine zeitung,09/05/2023,DE,['Corona']
3960,allgemeine zeitung,22/02/2024,DE,"['Amsterdam', 'Utrecht', 'Delft']"
3961,allgemeine zeitung,25/07/2022,DE,['Wiesbaden']
3962,allgemeine zeitung,14/07/2021,DE,[]
3963,allgemeine zeitung,31/07/2021,DE,[]
3964,allgemeine zeitung,12/04/2022,DE,['Mainz']
3965,allgemeine zeitung,11/04/2024,DE,[]
3966,allgemeine zeitung,26/10/2023,DE,[]
3967,allgemeine zeitung,11/02/2023,DE,[]
3968,allgemeine zeitung,06/05/2023,DE,['Wiesbaden']
3969,allgemeine zeitung,05/10/2019,DE,[]
3970,allgemeine zeitung,12/11/2022,DE,[]
3971,allgemeine zeitung,25/05/2023,DE,['Hamburg']
3972,allgemeine zeitung,10/02/2023,DE,[]
3973,allgemeine zeitung,26/10/2019,DE,['Mainz']
3974,allgemeine zeitung,21/03/2024,DE,[]
3975,allgemeine zeitung,22/04/2021,DE,"['Wiesbaden', 'Altenburg']"
3976,allgemeine zeitung,19/12/2020,DE,['Corona']
3977,allgemeine zeitung,10/12/2019,DE,"['Wiesbaden', 'Mainz']"
3978,allgemeine zeitung,13/01/2022,DE,[]
3979,allgemeine zeitung,25/05/2023,DE,"['Sydney', 'Verona']"
3980,allgemeine zeitung,24/04/2021,DE,[]
3981,allgemeine zeitung,19/03/2024,DE,[]
3982,allgemeine zeitung,10/08/2022,DE,[]
3983,allgemeine zeitung,16/02/2024,DE,[]
3984,allgemeine zeitung,09/03/2021,DE,"['Wiesbaden', 'Mainz']"
3985,allgemeine zeitung,10/02/2024,DE,[]
3986,allgemeine zeitung,11/09/2020,DE,['Berlin']
3987,allgemeine zeitung,27/11/2023,DE,[]
3988,allgemeine zeitung,23/04/2024,DE,[]
3989,allgemeine zeitung,30/11/2019,DE,"['Melbourne', 'Sidney', 'New York', 'Shanghai', 'London']"
3990,allgemeine zeitung,05/10/2023,DE,[]
3991,allgemeine zeitung,07/09/2022,DE,[]
3992,allgemeine zeitung,07/09/2022,DE,"['Wiesbaden', 'Flörsheim', 'Ginsheim-Gustavsburg']"
3993,allgemeine zeitung,02/02/2021,DE,[]
3994,allgemeine zeitung,07/02/2023,DE,['Wiesbaden']
3995,allgemeine zeitung,14/03/2022,DE,['Gotha']
3996,der spiegel,13/01/2024,DE,[]
3997,allgemeine zeitung,24/06/2023,DE,[]
3998,allgemeine zeitung,02/07/2022,DE,[]
3999,allgemeine zeitung,26/01/2023,DE,[]
4000,allgemeine zeitung,14/03/2024,DE,"['Wuppertal', 'Dresden']"
4001,allgemeine zeitung,27/02/2023,DE,['Wiesbaden']
4002,allgemeine zeitung,29/07/2023,DE,[]
4003,allgemeine zeitung,22/09/2023,DE,[]
4004,allgemeine zeitung,11/05/2022,DE,[]
4005,allgemeine zeitung,27/05/2022,DE,[]
4006,allgemeine zeitung,02/04/2022,DE,[]
4007,allgemeine zeitung,04/06/2024,DE,[]
4008,allgemeine zeitung,23/08/2022,DE,['Mainz']
4009,allgemeine zeitung,15/06/2024,DE,"['Hamburg', 'Berlin', 'Stade']"
4010,allgemeine zeitung,25/02/2022,DE,['Ginsheim-Gustavsburg']
4011,allgemeine zeitung,09/03/2020,DE,[]
4012,allgemeine zeitung,11/03/2023,DE,[]
4013,allgemeine zeitung,30/04/2024,DE,[]
4014,allgemeine zeitung,08/05/2021,DE,[]
4015,allgemeine zeitung,25/04/2024,DE,[]
4016,der spiegel,23/09/2023,DE,[]
4017,allgemeine zeitung,03/09/2020,DE,[]
4018,allgemeine zeitung,22/03/2021,DE,['Rialto']
4019,allgemeine zeitung,18/03/2022,DE,"['Wiesbaden', 'Mainz']"
4020,allgemeine zeitung,27/10/2023,DE,['Wiesbaden']
4021,allgemeine zeitung,20/06/2022,DE,['Berlin']
4022,allgemeine zeitung,23/03/2024,DE,[]
4023,allgemeine zeitung,24/04/2024,DE,[]
4024,allgemeine zeitung,10/02/2024,DE,['Waldorf']
4025,allgemeine zeitung,03/11/2021,DE,[]
4026,allgemeine zeitung,15/03/2024,DE,[]
4027,allgemeine zeitung,15/05/2023,DE,['Wiesbaden']
4028,allgemeine zeitung,08/02/2021,DE,[]
4029,allgemeine zeitung,06/05/2021,DE,[]
4030,allgemeine zeitung,23/02/2024,DE,['Dresden']
4031,allgemeine zeitung,28/12/2023,DE,[]
4032,allgemeine zeitung,25/05/2024,DE,"['Wiesbaden', 'Berlin']"
4033,allgemeine zeitung,23/12/2022,DE,[]
4034,allgemeine zeitung,01/08/2020,DE,['Wiesbaden']
4035,allgemeine zeitung,14/06/2021,DE,[]
4036,allgemeine zeitung,19/02/2022,DE,['Mainz']
4037,allgemeine zeitung,27/10/2023,DE,[]
4038,allgemeine zeitung,17/10/2019,DE,[]
4039,allgemeine zeitung,03/06/2024,DE,['Mainz']
4040,allgemeine zeitung,02/04/2024,DE,[]
4041,allgemeine zeitung,13/02/2021,DE,[]
4042,allgemeine zeitung,23/09/2019,DE,[]
4043,der spiegel,06/05/2023,DE,[]
4044,allgemeine zeitung,27/02/2024,DE,[]
4045,allgemeine zeitung,18/05/2024,DE,['Wiesbaden']
4046,allgemeine zeitung,26/06/2021,DE,['Boppard']
4047,allgemeine zeitung,25/10/2023,DE,"['Wiesbaden', 'Freiburg']"
4048,allgemeine zeitung,12/06/2024,DE,[]
4049,allgemeine zeitung,11/11/2021,DE,[]
4050,allgemeine zeitung,29/09/2020,DE,[]
4051,allgemeine zeitung,01/07/2023,DE,[]
4052,allgemeine zeitung,14/03/2024,DE,[]
4053,allgemeine zeitung,10/03/2021,DE,[]
4054,allgemeine zeitung,15/08/2023,DE,[]
4055,allgemeine zeitung,16/01/2024,DE,[]
4056,allgemeine zeitung,17/07/2023,DE,[]
4057,allgemeine zeitung,15/03/2023,DE,[]
4058,allgemeine zeitung,31/01/2020,DE,[]
4059,allgemeine zeitung,26/05/2021,DE,[]
4060,allgemeine zeitung,16/12/2020,DE,[]
4061,allgemeine zeitung,02/06/2023,DE,[]
4062,allgemeine zeitung,07/09/2021,DE,[]
4063,allgemeine zeitung,22/02/2022,DE,[]
4064,allgemeine zeitung,07/10/2023,DE,[]
4065,allgemeine zeitung,28/01/2022,DE,['Wiesbaden']
4066,allgemeine zeitung,08/12/2023,DE,[]
4067,allgemeine zeitung,28/02/2023,DE,[]
4068,allgemeine zeitung,06/09/2023,DE,"['Wiesbaden', 'Barcelona', 'London']"
4069,allgemeine zeitung,28/05/2021,DE,[]
4070,allgemeine zeitung,19/05/2021,DE,[]
4071,allgemeine zeitung,02/01/2021,DE,[]
4072,allgemeine zeitung,06/12/2023,DE,[]
4073,allgemeine zeitung,15/05/2024,DE,"['Berlin', 'Eltville', 'Munich']"
4074,allgemeine zeitung,21/09/2020,DE,[]
4075,allgemeine zeitung,30/04/2019,DE,[]
4076,allgemeine zeitung,08/12/2023,DE,['Mainz']
4077,allgemeine zeitung,08/07/2022,DE,[]
4078,allgemeine zeitung,20/10/2021,DE,[]
4079,allgemeine zeitung,13/03/2023,DE,[]
4080,allgemeine zeitung,26/08/2022,DE,[]
4081,allgemeine zeitung,11/01/2021,DE,['Berlin']
4082,allgemeine zeitung,30/03/2021,DE,[]
4083,allgemeine zeitung,16/08/2022,DE,['Mainz']
4084,allgemeine zeitung,10/06/2023,DE,[]
4085,allgemeine zeitung,29/01/2019,DE,[]
4086,allgemeine zeitung,12/12/2023,DE,[]
4087,allgemeine zeitung,30/09/2022,DE,['Ginsheim-Gustavsburg']
4088,allgemeine zeitung,16/08/2023,DE,[]
4089,allgemeine zeitung,08/12/2023,DE,[]
4090,allgemeine zeitung,24/10/2019,DE,[]
4091,allgemeine zeitung,04/01/2022,DE,[]
4092,allgemeine zeitung,01/06/2024,DE,[]
4093,allgemeine zeitung,18/05/2021,DE,['Wiesbaden']
4094,allgemeine zeitung,10/06/2021,DE,['Freiburg']
4095,allgemeine zeitung,23/08/2019,DE,[]
4096,allgemeine zeitung,06/12/2021,DE,[]
4097,allgemeine zeitung,29/07/2023,DE,[]
4098,allgemeine zeitung,15/04/2024,DE,[]
4099,allgemeine zeitung,06/12/2023,DE,[]
4100,allgemeine zeitung,14/06/2023,DE,"['Barcelona', 'Munich']"
4101,allgemeine zeitung,14/05/2021,DE,"['Mainz', 'Amsterdam', 'Brussels', 'Stuttgart', 'Hanover', 'Munich']"
4102,allgemeine zeitung,10/01/2022,DE,[]
4103,allgemeine zeitung,12/10/2019,DE,[]
4104,allgemeine zeitung,24/04/2024,DE,[]
4105,allgemeine zeitung,14/03/2023,DE,[]
4106,allgemeine zeitung,20/07/2021,DE,[]
4107,allgemeine zeitung,26/11/2020,DE,[]
4108,allgemeine zeitung,21/09/2020,DE,[]
4109,allgemeine zeitung,09/04/2020,DE,[]
4110,allgemeine zeitung,19/04/2021,DE,['Wiesbaden']
4111,allgemeine zeitung,30/04/2019,DE,['Wiesbaden']
4112,allgemeine zeitung,11/09/2023,DE,[]
4113,allgemeine zeitung,15/08/2023,DE,['Mainz']
4114,allgemeine zeitung,20/04/2023,DE,[]
4115,allgemeine zeitung,22/02/2021,DE,['Wiesbaden']
4116,allgemeine zeitung,06/12/2023,DE,[]
4117,allgemeine zeitung,29/01/2021,DE,[]
4118,allgemeine zeitung,05/06/2023,DE,"['Aachen', 'Freiburg', 'Hanover', 'Augsburg', 'Leipzig']"
4119,allgemeine zeitung,25/05/2024,DE,[]
4120,allgemeine zeitung,12/04/2024,DE,[]
4121,allgemeine zeitung,13/04/2024,DE,['Berlin']
4122,allgemeine zeitung,08/11/2023,DE,[]
4123,allgemeine zeitung,20/04/2019,DE,"['Wiesbaden', 'Darmstadt']"
4124,allgemeine zeitung,11/03/2024,DE,['Mainz']
4125,allgemeine zeitung,20/04/2024,DE,[]
4126,allgemeine zeitung,03/04/2024,DE,[]
4127,allgemeine zeitung,25/03/2024,DE,[]
4128,allgemeine zeitung,13/10/2020,DE,[]
4129,allgemeine zeitung,07/02/2023,DE,[]
4130,allgemeine zeitung,10/12/2021,DE,[]
4131,allgemeine zeitung,18/10/2019,DE,['Mannheim']
4132,allgemeine zeitung,11/07/2019,DE,[]
4133,allgemeine zeitung,20/01/2023,DE,[]
4134,allgemeine zeitung,09/05/2023,DE,[]
4135,allgemeine zeitung,15/04/2020,DE,[]
4136,allgemeine zeitung,09/03/2024,DE,[]
4137,allgemeine zeitung,03/08/2023,DE,[]
4138,allgemeine zeitung,24/05/2023,DE,['Wiesbaden']
4139,allgemeine zeitung,10/11/2021,DE,[]
4140,allgemeine zeitung,01/03/2022,DE,[]
4141,allgemeine zeitung,20/04/2022,DE,[]
4142,allgemeine zeitung,23/08/2023,DE,[]
4143,allgemeine zeitung,08/06/2020,DE,['Ginsheim-Gustavsburg']
4144,allgemeine zeitung,29/05/2024,DE,[]
4145,allgemeine zeitung,28/09/2020,DE,[]
4146,allgemeine zeitung,30/12/2021,DE,['Mainz']
4147,allgemeine zeitung,26/02/2024,DE,[]
4148,allgemeine zeitung,23/02/2024,DE,[]
4149,allgemeine zeitung,21/10/2023,DE,[]
4150,allgemeine zeitung,19/10/2023,DE,[]
4151,allgemeine zeitung,19/07/2019,DE,['Munich']
4152,allgemeine zeitung,12/01/2022,DE,[]
4153,allgemeine zeitung,14/07/2021,DE,[]
4154,allgemeine zeitung,22/04/2024,DE,[]
4155,allgemeine zeitung,13/04/2024,DE,[]
4156,allgemeine zeitung,10/10/2023,DE,[]
4157,allgemeine zeitung,03/09/2022,DE,"['Wiesbaden', 'Neustadt']"
4158,allgemeine zeitung,19/09/2020,DE,[]
4159,allgemeine zeitung,16/02/2024,DE,['Wiesbaden']
4160,allgemeine zeitung,13/04/2022,DE,[]
4161,allgemeine zeitung,07/09/2022,DE,[]
4162,allgemeine zeitung,06/01/2024,DE,[]
4163,allgemeine zeitung,20/12/2023,DE,[]
4164,allgemeine zeitung,02/01/2024,DE,[]
4165,allgemeine zeitung,08/01/2021,DE,['Corona']
4166,allgemeine zeitung,19/06/2023,DE,['Wiesbaden']
4167,allgemeine zeitung,11/02/2023,DE,[]
4168,allgemeine zeitung,07/01/2020,DE,[]
4169,allgemeine zeitung,04/07/2019,DE,[]
4170,allgemeine zeitung,13/11/2021,DE,['Mainz']
4171,allgemeine zeitung,11/08/2022,DE,[]
4172,allgemeine zeitung,09/02/2024,DE,[]
4173,allgemeine zeitung,05/10/2023,DE,[]
4174,allgemeine zeitung,09/07/2019,DE,[]
4175,allgemeine zeitung,01/12/2021,DE,"['Hamburg', 'Wiesbaden']"
4176,allgemeine zeitung,02/08/2023,DE,"['Mainz', 'San Francisco']"
4177,allgemeine zeitung,09/01/2024,DE,[]
4178,allgemeine zeitung,12/07/2021,DE,[]
4179,allgemeine zeitung,16/12/2023,DE,[]
4180,allgemeine zeitung,14/01/2019,DE,[]
4181,allgemeine zeitung,06/02/2023,DE,['Eltville']
4182,allgemeine zeitung,09/02/2024,DE,"['Wilhelmshaven', 'Brussels']"
4183,allgemeine zeitung,22/11/2023,DE,[]
4184,allgemeine zeitung,13/04/2019,DE,['Berlin']
4185,allgemeine zeitung,06/03/2024,DE,[]
4186,allgemeine zeitung,17/11/2023,DE,[]
4187,der spiegel,06/05/2023,DE,"['Tel Aviv', 'New York', 'Berlin']"
4188,allgemeine zeitung,28/05/2024,DE,[]
4189,allgemeine zeitung,23/11/2021,DE,[]
4190,allgemeine zeitung,02/08/2021,DE,[]
4191,allgemeine zeitung,21/09/2019,DE,[]
4192,allgemeine zeitung,23/04/2021,DE,[]
4193,allgemeine zeitung,16/12/2021,DE,[]
4194,allgemeine zeitung,24/11/2023,DE,['Wiesbaden']
4195,allgemeine zeitung,30/03/2024,DE,['Wiesbaden']
4196,allgemeine zeitung,15/12/2021,DE,['Wiesbaden']
4197,allgemeine zeitung,15/06/2023,DE,[]
4198,allgemeine zeitung,12/03/2024,DE,[]
4199,allgemeine zeitung,21/07/2021,DE,[]
4200,allgemeine zeitung,05/09/2020,DE,['Berlin']
4201,allgemeine zeitung,23/08/2023,DE,[]
4202,allgemeine zeitung,09/04/2022,DE,"['Hamburg', 'Berlin', 'Bremen']"
4203,allgemeine zeitung,28/02/2024,DE,[]
4204,allgemeine zeitung,21/11/2019,DE,[]
4205,allgemeine zeitung,13/05/2024,DE,['Mainz']
4206,allgemeine zeitung,10/07/2019,DE,"['Wiesbaden', 'Mainz']"
4207,allgemeine zeitung,27/02/2023,DE,"['Wiesbaden', 'Berlin']"
4208,allgemeine zeitung,04/05/2024,DE,['Wiesbaden']
4209,allgemeine zeitung,26/09/2020,DE,[]
4210,allgemeine zeitung,24/05/2022,DE,[]
4211,allgemeine zeitung,16/03/2024,DE,[]
4212,allgemeine zeitung,23/11/2022,DE,[]
4213,allgemeine zeitung,19/09/2019,DE,"['Wiesbaden', 'Eschborn']"
4214,allgemeine zeitung,28/02/2024,DE,[]
4215,allgemeine zeitung,18/06/2019,DE,[]
4216,allgemeine zeitung,11/02/2023,DE,[]
4217,allgemeine zeitung,23/06/2020,DE,[]
4218,allgemeine zeitung,13/06/2022,DE,[]
4219,allgemeine zeitung,21/06/2021,DE,[]
4220,allgemeine zeitung,01/10/2020,DE,[]
4221,allgemeine zeitung,05/12/2022,DE,['Munich']
4222,allgemeine zeitung,15/04/2024,DE,[]
4223,allgemeine zeitung,21/05/2024,DE,[]
4224,allgemeine zeitung,21/03/2020,DE,[]
4225,allgemeine zeitung,14/05/2021,DE,[]
4226,allgemeine zeitung,15/10/2021,DE,[]
4227,allgemeine zeitung,02/09/2020,DE,[]
4228,allgemeine zeitung,30/03/2019,DE,[]
4229,allgemeine zeitung,11/08/2022,DE,[]
4230,allgemeine zeitung,29/04/2021,DE,[]
4231,allgemeine zeitung,07/11/2023,DE,['Wiesbaden']
4232,allgemeine zeitung,06/03/2023,DE,[]
4233,allgemeine zeitung,17/11/2022,DE,['Mainz']
4234,allgemeine zeitung,18/04/2024,DE,['Weinheim']
4235,allgemeine zeitung,11/08/2020,DE,[]
4236,allgemeine zeitung,29/01/2022,DE,[]
4237,allgemeine zeitung,23/06/2022,DE,[]
4238,allgemeine zeitung,04/03/2020,DE,"['Barcelona', 'Stockholm', 'Hamburg', 'Palermo', 'Naples', 'Madrid', 'Warsaw', 'Leipzig']"
4239,allgemeine zeitung,12/08/2023,DE,[]
4240,allgemeine zeitung,09/03/2020,DE,['Mainz']
4241,allgemeine zeitung,07/02/2024,DE,[]
4242,allgemeine zeitung,29/05/2024,DE,[]
4243,allgemeine zeitung,24/01/2024,DE,['Miami']
4244,allgemeine zeitung,06/03/2020,DE,[]
4245,allgemeine zeitung,23/03/2024,DE,[]
4246,allgemeine zeitung,17/05/2024,DE,"['Wetzlar', 'Stuttgart', 'Munich']"
4247,allgemeine zeitung,25/10/2023,DE,['Berlin']
4248,allgemeine zeitung,04/01/2022,DE,['Wiesbaden']
4249,allgemeine zeitung,14/09/2019,DE,[]
4250,allgemeine zeitung,03/04/2024,DE,[]
4251,allgemeine zeitung,20/01/2023,DE,[]
4252,allgemeine zeitung,11/06/2024,DE,[]
4253,allgemeine zeitung,19/09/2023,DE,[]
4254,allgemeine zeitung,23/12/2020,DE,[]
4255,allgemeine zeitung,11/10/2023,DE,['Wiesbaden']
4256,allgemeine zeitung,16/05/2024,DE,['Mainz']
4257,allgemeine zeitung,29/02/2024,DE,[]
4258,allgemeine zeitung,24/11/2021,DE,[]
4259,allgemeine zeitung,15/08/2023,DE,[]
4260,allgemeine zeitung,12/01/2023,DE,[]
4261,allgemeine zeitung,10/08/2022,DE,[]
4262,allgemeine zeitung,07/04/2021,DE,[]
4263,allgemeine zeitung,15/05/2024,DE,[]
4264,allgemeine zeitung,06/07/2023,DE,[]
4265,allgemeine zeitung,01/06/2024,DE,['Wiesbaden']
4266,allgemeine zeitung,04/11/2021,DE,[]
4267,allgemeine zeitung,05/01/2024,DE,['Bonn']
4268,allgemeine zeitung,11/04/2023,DE,[]
4269,allgemeine zeitung,10/04/2024,DE,[]
4270,allgemeine zeitung,13/05/2023,DE,"['Wiesbaden', 'Mainz', 'Berlin', 'Falkensee']"
4271,allgemeine zeitung,01/07/2023,DE,[]
4272,allgemeine zeitung,14/10/2023,DE,[]
4273,allgemeine zeitung,04/09/2021,DE,[]
4274,allgemeine zeitung,15/05/2024,DE,[]
4275,allgemeine zeitung,10/04/2019,DE,['Wiesbaden']
4276,allgemeine zeitung,25/07/2022,DE,[]
4277,allgemeine zeitung,27/04/2024,DE,[]
4278,allgemeine zeitung,17/03/2023,DE,['Bonn']
4279,allgemeine zeitung,09/07/2020,DE,[]
4280,allgemeine zeitung,13/07/2023,DE,[]
4281,allgemeine zeitung,16/08/2021,DE,[]
4282,allgemeine zeitung,23/11/2021,DE,[]
4283,allgemeine zeitung,04/03/2024,DE,[]
4284,allgemeine zeitung,18/09/2023,DE,[]
4285,allgemeine zeitung,03/03/2020,DE,[]
4286,allgemeine zeitung,21/03/2019,DE,['Wiesbaden']
4287,allgemeine zeitung,22/04/2020,DE,[]
4288,allgemeine zeitung,10/07/2021,DE,[]
4289,allgemeine zeitung,27/06/2023,DE,[]
4290,allgemeine zeitung,16/09/2020,DE,[]
4291,allgemeine zeitung,17/03/2021,DE,"['Wiesbaden', 'Mainz', 'Duisburg', 'Freiburg']"
4292,allgemeine zeitung,15/08/2022,DE,"['Tokyo', 'Munich', 'Bielefeld']"
4293,allgemeine zeitung,15/01/2022,DE,[]
4294,allgemeine zeitung,27/02/2024,DE,[]
4295,allgemeine zeitung,19/06/2023,DE,[]
4296,allgemeine zeitung,22/11/2022,DE,[]
4297,allgemeine zeitung,06/05/2021,DE,[]
4298,allgemeine zeitung,30/04/2024,DE,[]
4299,allgemeine zeitung,08/07/2022,DE,[]
4300,allgemeine zeitung,14/07/2022,DE,[]
4301,allgemeine zeitung,01/09/2020,DE,['Brussels']
4302,allgemeine zeitung,28/05/2024,DE,[]
4303,allgemeine zeitung,23/04/2020,DE,"['Corona', 'Girona', 'Berlin']"
4304,allgemeine zeitung,25/01/2019,DE,['Wiesbaden']
4305,allgemeine zeitung,25/04/2023,DE,[]
4306,allgemeine zeitung,27/01/2024,DE,[]
4307,allgemeine zeitung,01/10/2020,DE,[]
4308,allgemeine zeitung,30/01/2021,DE,['Wiesbaden']
4309,allgemeine zeitung,22/11/2022,DE,[]
4310,allgemeine zeitung,14/09/2022,DE,[]
4311,allgemeine zeitung,19/11/2020,DE,"['Strasbourg', 'Kehl']"
4312,allgemeine zeitung,04/03/2024,DE,[]
4313,allgemeine zeitung,12/02/2022,DE,['Wiesbaden']
4314,allgemeine zeitung,26/10/2019,DE,[]
4315,allgemeine zeitung,14/03/2024,DE,[]
4316,allgemeine zeitung,24/08/2021,DE,[]
4317,allgemeine zeitung,19/03/2020,DE,['Mainz']
4318,allgemeine zeitung,05/09/2023,DE,[]
4319,allgemeine zeitung,30/11/2020,DE,[]
4320,allgemeine zeitung,01/02/2024,DE,[]
4321,allgemeine zeitung,26/04/2024,DE,[]
4322,allgemeine zeitung,08/09/2022,DE,[]
4323,allgemeine zeitung,28/12/2023,DE,[]
4324,allgemeine zeitung,19/08/2023,DE,[]
4325,allgemeine zeitung,19/07/2023,DE,[]
4326,allgemeine zeitung,10/06/2023,DE,[]
4327,allgemeine zeitung,01/03/2023,DE,[]
4328,allgemeine zeitung,21/03/2022,DE,[]
4329,der spiegel,27/05/2023,DE,"['Kassel', 'Mannheim', 'Munich', 'Darmstadt', 'Leipzig']"
4330,allgemeine zeitung,16/09/2019,DE,[]
4331,allgemeine zeitung,21/07/2021,DE,[]
4332,allgemeine zeitung,22/02/2024,DE,['Wiesbaden']
4333,allgemeine zeitung,18/08/2023,DE,[]
4334,allgemeine zeitung,19/06/2023,DE,[]
4335,allgemeine zeitung,04/05/2023,DE,[]
4336,allgemeine zeitung,19/08/2022,DE,['Wiesbaden']
4337,allgemeine zeitung,27/06/2023,DE,[]
4338,allgemeine zeitung,19/11/2022,DE,['Berlin']
4339,allgemeine zeitung,17/07/2021,DE,[]
4340,allgemeine zeitung,06/06/2020,DE,"['Corona', 'Berlin']"
4341,allgemeine zeitung,21/06/2021,DE,[]
4342,allgemeine zeitung,15/05/2024,DE,[]
4343,allgemeine zeitung,11/08/2021,DE,['Wiesbaden']
4344,allgemeine zeitung,24/04/2024,DE,['Wiesbaden']
4345,allgemeine zeitung,15/02/2022,DE,[]
4346,allgemeine zeitung,10/08/2020,DE,[]
4347,allgemeine zeitung,23/05/2024,DE,[]
4348,allgemeine zeitung,22/06/2023,DE,[]
4349,allgemeine zeitung,25/05/2023,DE,['Bornheim']
4350,allgemeine zeitung,23/03/2023,DE,[]
4351,allgemeine zeitung,08/02/2024,DE,[]
4352,allgemeine zeitung,04/12/2023,DE,['Wiesbaden']
4353,allgemeine zeitung,29/09/2023,DE,[]
4354,allgemeine zeitung,25/05/2024,DE,[]
4355,allgemeine zeitung,04/06/2020,DE,[]
